Segment,ID,Start,End,Night,Call,Audio
LPL31_128,LPL,1569959,1614059,3,1,LPL_3.WAV
LPL31_129,LPL,1578779,1622879,3,1,LPL_3.WAV
LPL31_130,LPL,1587599,1631699,3,1,LPL_3.WAV
LPL31_131,LPL,1596419,1640519,3,1,LPL_3.WAV
LPL31_132,LPL,1605239,1649339,3,1,LPL_3.WAV
LPL31_133,LPL,1614059,1658159,3,1,LPL_3.WAV
LPL31_134,LPL,1622879,1666979,3,1,LPL_3.WAV
LPL31_135,LPL,1631699,1675799,3,1,LPL_3.WAV
LPL31_136,LPL,1640519,1684619,3,1,LPL_3.WAV
LPL31_137,LPL,1649339,1693439,3,1,LPL_3.WAV
LPL31_138,LPL,1658159,1702259,3,1,LPL_3.WAV
LPL31_139,LPL,1666979,1711079,3,1,LPL_3.WAV
LPL31_140,LPL,1675799,1719899,3,1,LPL_3.WAV
LPL31_141,LPL,1684619,1728719,3,1,LPL_3.WAV
LPL31_142,LPL,1693439,1737539,3,1,LPL_3.WAV
LPL31_143,LPL,1702259,1746359,3,1,LPL_3.WAV
LPL31_144,LPL,1711079,1755179,3,1,LPL_3.WAV
LPL31_145,LPL,1719899,1763999,3,1,LPL_3.WAV
LPL31_146,LPL,1728719,1772819,3,1,LPL_3.WAV
LPL31_147,LPL,1737539,1781639,3,1,LPL_3.WAV
LPL31_148,LPL,1746359,1790459,3,1,LPL_3.WAV
LPL31_149,LPL,1755179,1799279,3,1,LPL_3.WAV
LPL31_150,LPL,1763999,1808099,3,1,LPL_3.WAV
LPL31_151,LPL,1772819,1816919,3,1,LPL_3.WAV
LPL31_152,LPL,1781639,1825739,3,1,LPL_3.WAV
LPL31_153,LPL,1790459,1834559,3,1,LPL_3.WAV
LPL31_154,LPL,1799279,1843379,3,1,LPL_3.WAV
LPL31_155,LPL,1808099,1852199,3,1,LPL_3.WAV
LPL31_156,LPL,1816919,1861019,3,1,LPL_3.WAV
LPL31_157,LPL,1825739,1869839,3,1,LPL_3.WAV
LPL31_158,LPL,1834559,1878659,3,1,LPL_3.WAV
LPL31_159,LPL,1843379,1887479,3,1,LPL_3.WAV
LPL31_160,LPL,1852199,1896299,3,1,LPL_3.WAV
LPL31_161,LPL,1861019,1905119,3,1,LPL_3.WAV
LPL31_162,LPL,1869839,1913939,3,1,LPL_3.WAV
LPL31_163,LPL,1878659,1922759,3,1,LPL_3.WAV
LPL31_164,LPL,1887479,1931579,3,1,LPL_3.WAV
LPL31_165,LPL,1896299,1940399,3,1,LPL_3.WAV
LPL31_166,LPL,1905119,1949219,3,1,LPL_3.WAV
LPL31_167,LPL,1913939,1958039,3,1,LPL_3.WAV
LPL31_168,LPL,1922759,1966859,3,1,LPL_3.WAV
LPL31_169,LPL,1931579,1975679,3,1,LPL_3.WAV
LPL31_170,LPL,1940399,1984499,3,1,LPL_3.WAV
LPL31_171,LPL,1949219,1993319,3,1,LPL_3.WAV
LPL31_172,LPL,1958039,2002139,3,1,LPL_3.WAV
LPL31_173,LPL,1966859,2010959,3,1,LPL_3.WAV
LPL31_174,LPL,1975679,2019779,3,1,LPL_3.WAV
LPL31_175,LPL,1984499,2028599,3,1,LPL_3.WAV
LPL31_176,LPL,1993319,2037419,3,1,LPL_3.WAV
LPL31_177,LPL,2002139,2046239,3,1,LPL_3.WAV
LPL31_178,LPL,2010959,2055059,3,1,LPL_3.WAV
LPL31_179,LPL,2019779,2063879,3,1,LPL_3.WAV
LPL31_180,LPL,2028599,2072699,3,1,LPL_3.WAV
LPL31_181,LPL,2037419,2081519,3,1,LPL_3.WAV
LPL31_182,LPL,2046239,2090339,3,1,LPL_3.WAV
LPL31_183,LPL,2055059,2099159,3,1,LPL_3.WAV
LPL31_184,LPL,2063879,2107979,3,1,LPL_3.WAV
LPL31_185,LPL,2072699,2116799,3,1,LPL_3.WAV
LPL31_186,LPL,2081519,2125619,3,1,LPL_3.WAV
LPL31_187,LPL,2090339,2134439,3,1,LPL_3.WAV
LPL31_188,LPL,2099160,2143260,3,1,LPL_3.WAV
LPL31_189,LPL,2107980,2152080,3,1,LPL_3.WAV
LPL31_190,LPL,2116800,2160900,3,1,LPL_3.WAV
LPL31_191,LPL,2125620,2169720,3,1,LPL_3.WAV
LPL31_192,LPL,2134440,2178540,3,1,LPL_3.WAV
LPL31_193,LPL,2143260,2187360,3,1,LPL_3.WAV
LPL31_194,LPL,2152080,2196180,3,1,LPL_3.WAV
LPL31_195,LPL,2160900,2205000,3,1,LPL_3.WAV
LPL31_196,LPL,2169720,2213820,3,1,LPL_3.WAV
LPL31_197,LPL,2178540,2222640,3,1,LPL_3.WAV
LPL31_198,LPL,2187360,2231460,3,1,LPL_3.WAV
LPL31_199,LPL,2196180,2240280,3,1,LPL_3.WAV
LPL31_200,LPL,2205000,2249100,3,1,LPL_3.WAV
LPL31_201,LPL,2213820,2257920,3,1,LPL_3.WAV
LPL31_202,LPL,2222640,2266740,3,1,LPL_3.WAV
LPL31_203,LPL,2231460,2275560,3,1,LPL_3.WAV
LPL31_204,LPL,2240280,2284380,3,1,LPL_3.WAV
LPL31_205,LPL,2249100,2293200,3,1,LPL_3.WAV
LPL31_206,LPL,2257920,2302020,3,1,LPL_3.WAV
LPL31_207,LPL,2266740,2310840,3,1,LPL_3.WAV
LPL31_208,LPL,2275560,2319660,3,1,LPL_3.WAV
LPL31_209,LPL,2284380,2328480,3,1,LPL_3.WAV
LPL31_210,LPL,2293200,2337300,3,1,LPL_3.WAV
LPL31_211,LPL,2302020,2346120,3,1,LPL_3.WAV
LPL31_212,LPL,2310840,2354940,3,1,LPL_3.WAV
LPL31_213,LPL,2319660,2363760,3,1,LPL_3.WAV
LPL31_214,LPL,2328480,2372580,3,1,LPL_3.WAV
LPL31_215,LPL,2337300,2381400,3,1,LPL_3.WAV
LPL31_216,LPL,2346120,2390220,3,1,LPL_3.WAV
LPL31_217,LPL,2354940,2399040,3,1,LPL_3.WAV
LPL31_218,LPL,2363760,2407860,3,1,LPL_3.WAV
LPL31_219,LPL,2372580,2416680,3,1,LPL_3.WAV
LPL31_220,LPL,2381400,2425500,3,1,LPL_3.WAV
LPL31_221,LPL,2390220,2434320,3,1,LPL_3.WAV
LPL31_222,LPL,2399040,2443140,3,1,LPL_3.WAV
LPL31_223,LPL,2407860,2451960,3,1,LPL_3.WAV
LPL31_224,LPL,2416680,2460780,3,1,LPL_3.WAV
LPL31_225,LPL,2425500,2469600,3,1,LPL_3.WAV
LPL31_226,LPL,2434320,2478420,3,1,LPL_3.WAV
LPL31_227,LPL,2443140,2487240,3,1,LPL_3.WAV
LPL31_228,LPL,2451960,2496060,3,1,LPL_3.WAV
LPL31_229,LPL,2460780,2504880,3,1,LPL_3.WAV
LPL31_230,LPL,2469600,2513700,3,1,LPL_3.WAV
LPL31_231,LPL,2478420,2522520,3,1,LPL_3.WAV
LPL31_232,LPL,2487240,2531340,3,1,LPL_3.WAV
LPL31_233,LPL,2496060,2540160,3,1,LPL_3.WAV
LPL31_234,LPL,2504880,2548980,3,1,LPL_3.WAV
LPL31_235,LPL,2513700,2557800,3,1,LPL_3.WAV
LPL31_236,LPL,2522520,2566620,3,1,LPL_3.WAV
LPL31_237,LPL,2531340,2575440,3,1,LPL_3.WAV
LPL31_238,LPL,2540160,2584260,3,1,LPL_3.WAV
LPL31_239,LPL,2548980,2593080,3,1,LPL_3.WAV
LPL31_240,LPL,2557800,2601900,3,1,LPL_3.WAV
LPL31_241,LPL,2566620,2610720,3,1,LPL_3.WAV
LPL31_242,LPL,2575440,2619540,3,1,LPL_3.WAV
LPL31_243,LPL,2584260,2628360,3,1,LPL_3.WAV
LPL31_244,LPL,2593080,2637180,3,1,LPL_3.WAV
LPL31_245,LPL,2601900,2646000,3,1,LPL_3.WAV
LPL31_246,LPL,2610720,2654820,3,1,LPL_3.WAV
LPL31_247,LPL,2619540,2663640,3,1,LPL_3.WAV
LPL31_248,LPL,2628360,2672460,3,1,LPL_3.WAV
LPL31_249,LPL,2637180,2681280,3,1,LPL_3.WAV
LPL31_250,LPL,2646000,2690100,3,1,LPL_3.WAV
LPL31_251,LPL,2654820,2698920,3,1,LPL_3.WAV
LPL31_252,LPL,2663640,2707740,3,1,LPL_3.WAV
LPL31_253,LPL,2672460,2716560,3,1,LPL_3.WAV
LPL31_254,LPL,2681280,2725380,3,1,LPL_3.WAV
LPL31_255,LPL,2690100,2734200,3,1,LPL_3.WAV
LPL31_256,LPL,2698920,2743020,3,1,LPL_3.WAV
LPL31_257,LPL,2707740,2751840,3,1,LPL_3.WAV
LPL31_258,LPL,2716560,2760660,3,1,LPL_3.WAV
LPL31_259,LPL,2725380,2769480,3,1,LPL_3.WAV
LPL31_260,LPL,2734200,2778300,3,1,LPL_3.WAV
LPL31_261,LPL,2743020,2787120,3,1,LPL_3.WAV
LPL31_262,LPL,2751840,2795940,3,1,LPL_3.WAV
LPL31_263,LPL,2760660,2804760,3,1,LPL_3.WAV
LPL31_264,LPL,2769480,2813580,3,1,LPL_3.WAV
LPL31_265,LPL,2778300,2822400,3,1,LPL_3.WAV
LPL31_266,LPL,2787120,2831220,3,1,LPL_3.WAV
LPL31_267,LPL,2795940,2840040,3,1,LPL_3.WAV
LPL31_268,LPL,2804760,2848860,3,1,LPL_3.WAV
LPL31_269,LPL,2813580,2857680,3,1,LPL_3.WAV
LPL31_270,LPL,2822400,2866500,3,1,LPL_3.WAV
LPL31_271,LPL,2831220,2875320,3,1,LPL_3.WAV
LPL31_272,LPL,2840040,2884140,3,1,LPL_3.WAV
LPL31_273,LPL,2848860,2892960,3,1,LPL_3.WAV
LPL31_274,LPL,2857680,2901780,3,1,LPL_3.WAV
LPL31_275,LPL,2866500,2910600,3,1,LPL_3.WAV
LPL31_276,LPL,2875320,2919420,3,1,LPL_3.WAV
LPL31_277,LPL,2884140,2928240,3,1,LPL_3.WAV
LPL31_278,LPL,2892960,2937060,3,1,LPL_3.WAV
LPL31_279,LPL,2901780,2945880,3,1,LPL_3.WAV
LPL31_280,LPL,2910600,2954700,3,1,LPL_3.WAV
LPL31_281,LPL,2919420,2963520,3,1,LPL_3.WAV
LPL31_282,LPL,2928240,2972340,3,1,LPL_3.WAV
LPL31_283,LPL,2937060,2981160,3,1,LPL_3.WAV
LPL31_284,LPL,2945880,2989980,3,1,LPL_3.WAV
LPL31_285,LPL,2954700,2998800,3,1,LPL_3.WAV
LPL31_286,LPL,2963520,3007620,3,1,LPL_3.WAV
LPL31_287,LPL,2972340,3016440,3,1,LPL_3.WAV
LPL31_288,LPL,2981160,3025260,3,1,LPL_3.WAV
LPL31_289,LPL,2989980,3034080,3,1,LPL_3.WAV
LPL31_290,LPL,2998800,3042900,3,1,LPL_3.WAV
LPL31_291,LPL,3007620,3051720,3,1,LPL_3.WAV
LPL31_292,LPL,3016440,3060540,3,1,LPL_3.WAV
LPL31_293,LPL,3025260,3069360,3,1,LPL_3.WAV
LPL31_294,LPL,3034080,3078180,3,1,LPL_3.WAV
LPL31_295,LPL,3042900,3087000,3,1,LPL_3.WAV
LPL31_296,LPL,3051720,3095820,3,1,LPL_3.WAV
LPL31_297,LPL,3060540,3104640,3,1,LPL_3.WAV
LPL31_298,LPL,3069360,3113460,3,1,LPL_3.WAV
LPL31_299,LPL,3078180,3122280,3,1,LPL_3.WAV
LPL31_300,LPL,3087000,3131100,3,1,LPL_3.WAV
LPL31_301,LPL,3095820,3139920,3,1,LPL_3.WAV
LPL31_302,LPL,3104640,3148740,3,1,LPL_3.WAV
LPL31_303,LPL,3113460,3157560,3,1,LPL_3.WAV
LPL31_304,LPL,3122280,3166380,3,1,LPL_3.WAV
LPL31_305,LPL,3131100,3175200,3,1,LPL_3.WAV
LPL31_306,LPL,3139920,3184020,3,1,LPL_3.WAV
LPL31_307,LPL,3148740,3192840,3,1,LPL_3.WAV
LPL31_308,LPL,3157560,3201660,3,1,LPL_3.WAV
LPL31_309,LPL,3166380,3210480,3,1,LPL_3.WAV
LPL31_310,LPL,3175200,3219300,3,1,LPL_3.WAV
LPL31_311,LPL,3184020,3228120,3,1,LPL_3.WAV
LPL31_312,LPL,3192840,3236940,3,1,LPL_3.WAV
LPL31_313,LPL,3201660,3245760,3,1,LPL_3.WAV
LPL31_314,LPL,3210480,3254580,3,1,LPL_3.WAV
LPL31_315,LPL,3219300,3263400,3,1,LPL_3.WAV
LPL31_316,LPL,3228120,3272220,3,1,LPL_3.WAV
LPL31_317,LPL,3236940,3281040,3,1,LPL_3.WAV
LPL31_318,LPL,3245760,3289860,3,1,LPL_3.WAV
LPL31_319,LPL,3254580,3298680,3,1,LPL_3.WAV
LPL31_320,LPL,3263400,3307500,3,1,LPL_3.WAV
LPL31_321,LPL,3272220,3316320,3,1,LPL_3.WAV
LPL31_322,LPL,3281040,3325140,3,1,LPL_3.WAV
LPL31_323,LPL,3289860,3333960,3,1,LPL_3.WAV
LPL31_324,LPL,3298680,3342780,3,1,LPL_3.WAV
LPL31_325,LPL,3307500,3351600,3,1,LPL_3.WAV
LPL31_326,LPL,3316320,3360420,3,1,LPL_3.WAV
LPL31_327,LPL,3325140,3369240,3,1,LPL_3.WAV
LPL31_328,LPL,3333960,3378060,3,1,LPL_3.WAV
LPL31_329,LPL,3342780,3386880,3,1,LPL_3.WAV
LPL31_330,LPL,3351600,3395700,3,1,LPL_3.WAV
LPL31_331,LPL,3360420,3404520,3,1,LPL_3.WAV
LPL31_332,LPL,3369240,3413340,3,1,LPL_3.WAV
LPL31_333,LPL,3378060,3422160,3,1,LPL_3.WAV
LPL31_334,LPL,3386880,3430980,3,1,LPL_3.WAV
LPL31_335,LPL,3395700,3439800,3,1,LPL_3.WAV
LPL31_336,LPL,3404520,3448620,3,1,LPL_3.WAV
LPL31_337,LPL,3413340,3457440,3,1,LPL_3.WAV
LPL31_338,LPL,3422160,3466260,3,1,LPL_3.WAV
LPL31_339,LPL,3430980,3475080,3,1,LPL_3.WAV
LPL31_340,LPL,3439800,3483900,3,1,LPL_3.WAV
LPL31_341,LPL,3448620,3492720,3,1,LPL_3.WAV
LPL31_342,LPL,3457440,3501540,3,1,LPL_3.WAV
LPL31_343,LPL,3466260,3510360,3,1,LPL_3.WAV
LPL31_344,LPL,3475080,3519180,3,1,LPL_3.WAV
LPL31_345,LPL,3483900,3528000,3,1,LPL_3.WAV
LPL31_346,LPL,3492720,3536820,3,1,LPL_3.WAV
LPL31_347,LPL,3501540,3545640,3,1,LPL_3.WAV
LPL31_348,LPL,3510360,3554460,3,1,LPL_3.WAV
LPL31_349,LPL,3519180,3563280,3,1,LPL_3.WAV
LPL31_350,LPL,3528000,3572100,3,1,LPL_3.WAV
LPL31_351,LPL,3536820,3580920,3,1,LPL_3.WAV
LPL31_352,LPL,3545640,3589740,3,1,LPL_3.WAV
LPL31_353,LPL,3554460,3598560,3,1,LPL_3.WAV
LPL31_354,LPL,3563280,3607380,3,1,LPL_3.WAV
LPL31_355,LPL,3572100,3616200,3,1,LPL_3.WAV
LPL31_356,LPL,3580920,3625020,3,1,LPL_3.WAV
LPL31_357,LPL,3589740,3633840,3,1,LPL_3.WAV
LPL31_358,LPL,3598560,3642660,3,1,LPL_3.WAV
LPL31_359,LPL,3607380,3651480,3,1,LPL_3.WAV
LPL31_360,LPL,3616200,3660300,3,1,LPL_3.WAV
LPL31_361,LPL,3625020,3669120,3,1,LPL_3.WAV
LPL31_362,LPL,3633840,3677940,3,1,LPL_3.WAV
LPL31_363,LPL,3642660,3686760,3,1,LPL_3.WAV
LPL31_364,LPL,3651480,3695580,3,1,LPL_3.WAV
LPL31_365,LPL,3660300,3704400,3,1,LPL_3.WAV
LPL31_366,LPL,3669120,3713220,3,1,LPL_3.WAV
LPL31_367,LPL,3677940,3722040,3,1,LPL_3.WAV
LPL31_368,LPL,3686760,3730860,3,1,LPL_3.WAV
LPL31_369,LPL,3695580,3739680,3,1,LPL_3.WAV
LPL31_370,LPL,3704400,3748500,3,1,LPL_3.WAV
LPL31_371,LPL,3713220,3757320,3,1,LPL_3.WAV
LPL31_372,LPL,3722040,3766140,3,1,LPL_3.WAV
LPL31_373,LPL,3730860,3774960,3,1,LPL_3.WAV
LPL31_374,LPL,3739680,3783780,3,1,LPL_3.WAV
LPL31_375,LPL,3748500,3792600,3,1,LPL_3.WAV
LPL31_376,LPL,3757320,3801420,3,1,LPL_3.WAV
LPL31_377,LPL,3766140,3810240,3,1,LPL_3.WAV
LPL31_378,LPL,3774960,3819060,3,1,LPL_3.WAV
LPL31_379,LPL,3783780,3827880,3,1,LPL_3.WAV
LPL31_380,LPL,3792600,3836700,3,1,LPL_3.WAV
LPL31_381,LPL,3801420,3845520,3,1,LPL_3.WAV
LPL31_382,LPL,3810240,3854340,3,1,LPL_3.WAV
LPL31_383,LPL,3819060,3863160,3,1,LPL_3.WAV
LPL31_384,LPL,3827880,3871980,3,1,LPL_3.WAV
LPL31_385,LPL,3836700,3880800,3,1,LPL_3.WAV
LPL31_386,LPL,3845520,3889620,3,1,LPL_3.WAV
LPL31_387,LPL,3854340,3898440,3,1,LPL_3.WAV
LPL31_388,LPL,3863160,3907260,3,1,LPL_3.WAV
LPL31_389,LPL,3871980,3916080,3,1,LPL_3.WAV
LPL31_390,LPL,3880800,3924900,3,1,LPL_3.WAV
LPL31_391,LPL,3889620,3933720,3,1,LPL_3.WAV
LPL31_392,LPL,3898440,3942540,3,1,LPL_3.WAV
LPL31_393,LPL,3907260,3951360,3,1,LPL_3.WAV
LPL31_394,LPL,3916080,3960180,3,1,LPL_3.WAV
LPL31_395,LPL,3924900,3969000,3,1,LPL_3.WAV
LPL31_396,LPL,3933720,3977820,3,1,LPL_3.WAV
LPL31_397,LPL,3942540,3986640,3,1,LPL_3.WAV
LPL31_398,LPL,3951360,3995460,3,1,LPL_3.WAV
LPL31_399,LPL,3960180,4004280,3,1,LPL_3.WAV
LPL31_400,LPL,3969000,4013100,3,1,LPL_3.WAV
LPL31_401,LPL,3977820,4021920,3,1,LPL_3.WAV
LPL31_402,LPL,3986640,4030740,3,1,LPL_3.WAV
LPL31_403,LPL,3995460,4039560,3,1,LPL_3.WAV
LPL31_404,LPL,4004280,4048380,3,1,LPL_3.WAV
LPL31_405,LPL,4013100,4057200,3,1,LPL_3.WAV
LPL31_406,LPL,4021920,4066020,3,1,LPL_3.WAV
LPL31_407,LPL,4030740,4074840,3,1,LPL_3.WAV
LPL31_408,LPL,4039560,4083660,3,1,LPL_3.WAV
LPL31_409,LPL,4048380,4092480,3,1,LPL_3.WAV
LPL31_410,LPL,4057200,4101300,3,1,LPL_3.WAV
LPL31_411,LPL,4066020,4110120,3,1,LPL_3.WAV
LPL31_412,LPL,4074840,4118940,3,1,LPL_3.WAV
LPL31_413,LPL,4083660,4127760,3,1,LPL_3.WAV
LPL31_414,LPL,4092480,4136580,3,1,LPL_3.WAV
LPL31_415,LPL,4101300,4145400,3,1,LPL_3.WAV
LPL31_416,LPL,4110120,4154220,3,1,LPL_3.WAV
LPL31_417,LPL,4118940,4163040,3,1,LPL_3.WAV
LPL31_418,LPL,4127760,4171860,3,1,LPL_3.WAV
LPL31_419,LPL,4136580,4180680,3,1,LPL_3.WAV
BKB12_0,BKB,441000,485100,1,2,BKB_n2_1.WAV
BKB12_1,BKB,449820,493920,1,2,BKB_n2_1.WAV
BKB12_2,BKB,458640,502740,1,2,BKB_n2_1.WAV
BKB12_3,BKB,467460,511560,1,2,BKB_n2_1.WAV
BKB12_4,BKB,476280,520380,1,2,BKB_n2_1.WAV
BKB12_5,BKB,485100,529200,1,2,BKB_n2_1.WAV
BKB12_6,BKB,493920,538020,1,2,BKB_n2_1.WAV
BKB12_7,BKB,502740,546840,1,2,BKB_n2_1.WAV
BKB12_8,BKB,511560,555660,1,2,BKB_n2_1.WAV
BKB12_9,BKB,520380,564480,1,2,BKB_n2_1.WAV
BKB12_10,BKB,529200,573300,1,2,BKB_n2_1.WAV
BKB12_11,BKB,538020,582120,1,2,BKB_n2_1.WAV
BKB12_12,BKB,546840,590940,1,2,BKB_n2_1.WAV
BKB12_13,BKB,555660,599760,1,2,BKB_n2_1.WAV
BKB12_14,BKB,564480,608580,1,2,BKB_n2_1.WAV
BKB12_15,BKB,573300,617400,1,2,BKB_n2_1.WAV
BKB12_16,BKB,582120,626220,1,2,BKB_n2_1.WAV
BKB12_17,BKB,590940,635040,1,2,BKB_n2_1.WAV
BKB12_18,BKB,599760,643860,1,2,BKB_n2_1.WAV
BKB12_19,BKB,608580,652680,1,2,BKB_n2_1.WAV
BKB12_20,BKB,617400,661500,1,2,BKB_n2_1.WAV
BKB12_21,BKB,626220,670320,1,2,BKB_n2_1.WAV
BKB12_22,BKB,635040,679140,1,2,BKB_n2_1.WAV
BKB12_23,BKB,643860,687960,1,2,BKB_n2_1.WAV
BKB12_24,BKB,652680,696780,1,2,BKB_n2_1.WAV
BKB12_25,BKB,661500,705600,1,2,BKB_n2_1.WAV
BKB12_26,BKB,670320,714420,1,2,BKB_n2_1.WAV
BKB12_27,BKB,679140,723240,1,2,BKB_n2_1.WAV
BKB12_28,BKB,687960,732060,1,2,BKB_n2_1.WAV
BKB12_29,BKB,696780,740880,1,2,BKB_n2_1.WAV
BKB12_30,BKB,705600,749700,1,2,BKB_n2_1.WAV
BKB12_31,BKB,714420,758520,1,2,BKB_n2_1.WAV
BKB12_32,BKB,723240,767340,1,2,BKB_n2_1.WAV
BKB12_33,BKB,732060,776160,1,2,BKB_n2_1.WAV
BKB12_34,BKB,740880,784980,1,2,BKB_n2_1.WAV
BKB12_35,BKB,749700,793800,1,2,BKB_n2_1.WAV
BKB12_36,BKB,758520,802620,1,2,BKB_n2_1.WAV
BKB12_37,BKB,767340,811440,1,2,BKB_n2_1.WAV
BKB12_38,BKB,776160,820260,1,2,BKB_n2_1.WAV
BKB12_39,BKB,784980,829080,1,2,BKB_n2_1.WAV
BKB12_40,BKB,793800,837900,1,2,BKB_n2_1.WAV
BKB12_41,BKB,802620,846720,1,2,BKB_n2_1.WAV
BKB12_42,BKB,811440,855540,1,2,BKB_n2_1.WAV
BKB12_43,BKB,820260,864360,1,2,BKB_n2_1.WAV
BKB12_44,BKB,829080,873180,1,2,BKB_n2_1.WAV
BKB12_45,BKB,837900,882000,1,2,BKB_n2_1.WAV
BKB12_46,BKB,846720,890820,1,2,BKB_n2_1.WAV
BKB12_47,BKB,855540,899640,1,2,BKB_n2_1.WAV
BKB12_48,BKB,864359,908459,1,2,BKB_n2_1.WAV
BKB12_49,BKB,873179,917279,1,2,BKB_n2_1.WAV
BKB12_50,BKB,881999,926099,1,2,BKB_n2_1.WAV
BKB12_51,BKB,890819,934919,1,2,BKB_n2_1.WAV
BKB12_52,BKB,899639,943739,1,2,BKB_n2_1.WAV
BKB12_53,BKB,908459,952559,1,2,BKB_n2_1.WAV
BKB12_54,BKB,917279,961379,1,2,BKB_n2_1.WAV
BKB12_55,BKB,926099,970199,1,2,BKB_n2_1.WAV
BKB12_56,BKB,934919,979019,1,2,BKB_n2_1.WAV
BKB12_57,BKB,943739,987839,1,2,BKB_n2_1.WAV
BKB12_58,BKB,952559,996659,1,2,BKB_n2_1.WAV
BKB12_59,BKB,961379,1005479,1,2,BKB_n2_1.WAV
BKB12_60,BKB,970199,1014299,1,2,BKB_n2_1.WAV
BKB12_61,BKB,979019,1023119,1,2,BKB_n2_1.WAV
BKB12_62,BKB,987839,1031939,1,2,BKB_n2_1.WAV
BKB12_63,BKB,996659,1040759,1,2,BKB_n2_1.WAV
BKB12_64,BKB,1005479,1049579,1,2,BKB_n2_1.WAV
BKB12_65,BKB,1014299,1058399,1,2,BKB_n2_1.WAV
BKB12_66,BKB,1023119,1067219,1,2,BKB_n2_1.WAV
BKB12_67,BKB,1031939,1076039,1,2,BKB_n2_1.WAV
BKB12_68,BKB,1040759,1084859,1,2,BKB_n2_1.WAV
BKB12_69,BKB,1049579,1093679,1,2,BKB_n2_1.WAV
BKB12_70,BKB,1058399,1102499,1,2,BKB_n2_1.WAV
BKB12_71,BKB,1067219,1111319,1,2,BKB_n2_1.WAV
BKB12_72,BKB,1076039,1120139,1,2,BKB_n2_1.WAV
BKB12_73,BKB,1084859,1128959,1,2,BKB_n2_1.WAV
BKB12_74,BKB,1093679,1137779,1,2,BKB_n2_1.WAV
BKB12_75,BKB,1102499,1146599,1,2,BKB_n2_1.WAV
BKB12_76,BKB,1111319,1155419,1,2,BKB_n2_1.WAV
BKB12_77,BKB,1120139,1164239,1,2,BKB_n2_1.WAV
BKB12_78,BKB,1128959,1173059,1,2,BKB_n2_1.WAV
BKB12_79,BKB,1137779,1181879,1,2,BKB_n2_1.WAV
BKB12_80,BKB,1146599,1190699,1,2,BKB_n2_1.WAV
BKB12_81,BKB,1155419,1199519,1,2,BKB_n2_1.WAV
BKB12_82,BKB,1164239,1208339,1,2,BKB_n2_1.WAV
BKB12_83,BKB,1173059,1217159,1,2,BKB_n2_1.WAV
BKB12_84,BKB,1181879,1225979,1,2,BKB_n2_1.WAV
BKB12_85,BKB,1190699,1234799,1,2,BKB_n2_1.WAV
BKB12_86,BKB,1199519,1243619,1,2,BKB_n2_1.WAV
BKB12_87,BKB,1208339,1252439,1,2,BKB_n2_1.WAV
BKB12_88,BKB,1217159,1261259,1,2,BKB_n2_1.WAV
BKB12_89,BKB,1225979,1270079,1,2,BKB_n2_1.WAV
BKB12_90,BKB,1234799,1278899,1,2,BKB_n2_1.WAV
BKB12_91,BKB,1243619,1287719,1,2,BKB_n2_1.WAV
BKB12_92,BKB,1252439,1296539,1,2,BKB_n2_1.WAV
BKB12_93,BKB,1261259,1305359,1,2,BKB_n2_1.WAV
BKB12_94,BKB,1270079,1314179,1,2,BKB_n2_1.WAV
BKB12_95,BKB,1278899,1322999,1,2,BKB_n2_1.WAV
BKB12_96,BKB,1287719,1331819,1,2,BKB_n2_1.WAV
BKB12_97,BKB,1296539,1340639,1,2,BKB_n2_1.WAV
BKB12_98,BKB,1305359,1349459,1,2,BKB_n2_1.WAV
BKB12_99,BKB,1314179,1358279,1,2,BKB_n2_1.WAV
BKB12_100,BKB,1322999,1367099,1,2,BKB_n2_1.WAV
BKB12_101,BKB,1331819,1375919,1,2,BKB_n2_1.WAV
BKB12_102,BKB,1340639,1384739,1,2,BKB_n2_1.WAV
BKB12_103,BKB,1349459,1393559,1,2,BKB_n2_1.WAV
BKB12_104,BKB,1358279,1402379,1,2,BKB_n2_1.WAV
BKB12_105,BKB,1367099,1411199,1,2,BKB_n2_1.WAV
BKB12_106,BKB,1375919,1420019,1,2,BKB_n2_1.WAV
BKB12_107,BKB,1384739,1428839,1,2,BKB_n2_1.WAV
BKB12_108,BKB,1393559,1437659,1,2,BKB_n2_1.WAV
BKB12_109,BKB,1402379,1446479,1,2,BKB_n2_1.WAV
BKB12_110,BKB,1411199,1455299,1,2,BKB_n2_1.WAV
BKB12_111,BKB,1420019,1464119,1,2,BKB_n2_1.WAV
BKB12_112,BKB,1428839,1472939,1,2,BKB_n2_1.WAV
BKB12_113,BKB,1437659,1481759,1,2,BKB_n2_1.WAV
BKB12_114,BKB,1446479,1490579,1,2,BKB_n2_1.WAV
BKB12_115,BKB,1455299,1499399,1,2,BKB_n2_1.WAV
BKB12_116,BKB,1464119,1508219,1,2,BKB_n2_1.WAV
BKB12_117,BKB,1472939,1517039,1,2,BKB_n2_1.WAV
BKB12_118,BKB,1481759,1525859,1,2,BKB_n2_1.WAV
BKB12_119,BKB,1490579,1534679,1,2,BKB_n2_1.WAV
BKB12_120,BKB,1499399,1543499,1,2,BKB_n2_1.WAV
BKB12_121,BKB,1508219,1552319,1,2,BKB_n2_1.WAV
BKB12_122,BKB,1517039,1561139,1,2,BKB_n2_1.WAV
BKB12_123,BKB,1525859,1569959,1,2,BKB_n2_1.WAV
